season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,full_name,runs,balls_faced,minutes,fours,sixes,strike_rate,captain,not_out,running_score,running_over,short_text
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,L Gregory,Lewis Gregory,2,3,4,0,0,66.66,False,False,"{'wickets': 4, 'runs': 27}",5.6,c Maharaj b Subrayen
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,D Ferreira,Donovan Ferreira,82,40,62,8,5,205.0,False,True,{},,not out
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,R Shepherd,Romario Shepherd,40,19,33,2,4,210.52,False,False,"{'wickets': 6, 'runs': 186}",19.5, b Holder
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,JSK,1,GHS Garton,George Garton,4,1,1,1,0,400.0,False,True,{},,not out
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,KR Mayers,Kyle Mayers,39,29,57,2,3,134.48,False,False,"{'wickets': 1, 'runs': 98}",10.6,st Verreynne b Phangiso
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,Q de Kock,Quinton de Kock,78,52,68,5,5,150.0,True,False,"{'wickets': 2, 'runs': 126}",13.6,c &amp; b Ferreira
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,H Klaasen,Heinrich Klaasen,20,21,29,1,0,95.23,False,False,"{'wickets': 3, 'runs': 153}",17.6,c du Plessis b Joseph
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,PWA Mulder,Wiaan Mulder,10,9,20,0,1,111.11,False,False,"{'wickets': 4, 'runs': 153}",18.1,c Phangiso b Siboto
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,JO Holder,Jason Holder,2,4,18,0,0,50.0,False,True,{},,not out
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,D Pretorius,Dwaine Pretorius,14,6,14,0,2,233.33,False,False,"{'wickets': 5, 'runs': 173}",19.5,lbw b Joseph
2023,1343942,DSG v JSK,JSK,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,KMA Paul,Keemo Paul,1,1,2,0,0,100.0,False,True,{},,not out
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,WJ Lubbe,Wihan Lubbe,3,8,12,0,0,37.5,False,False,"{'wickets': 1, 'runs': 9}",2.3,c Linde b Archer
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,JC Buttler,Jos Buttler,51,42,71,6,1,121.42,False,False,"{'wickets': 4, 'runs': 104}",15.1, b Stone
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,JJ Roy,Jason Roy,13,14,23,2,0,92.85,False,False,"{'wickets': 2, 'runs': 45}",6.6,c Rashid Khan b Jansen
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,DJ Vilas,Dane Vilas,6,7,11,1,0,85.71,False,False,"{'wickets': 3, 'runs': 56}",9.2, b Stone
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,DA Miller,David Miller,42,31,41,4,1,135.48,True,False,"{'wickets': 5, 'runs': 133}",18.3,c Linde b Archer
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,EJG Morgan,Eoin Morgan,19,15,21,1,1,126.66,False,False,"{'wickets': 7, 'runs': 142}",19.6,run out (Curran/Roelofsen)
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,FD Adams,Ferisco Adams,0,1,2,0,0,0.0,False,False,"{'wickets': 6, 'runs': 133}",18.4,c Rickelton b Archer
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,PR,1,BC Fortuin,Bjorn Fortuin,1,3,7,0,0,33.33,False,True,{},,not out
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,D Brevis,Dewald Brevis,70,41,73,4,5,170.73,False,True,{},,not out
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,RD Rickelton,Ryan Rickelton,42,33,44,5,1,127.27,False,False,"{'wickets': 1, 'runs': 90}",10.4, b Simmonds
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,SM Curran,Sam Curran,20,16,20,1,2,125.0,False,False,"{'wickets': 2, 'runs': 120}",14.1,c Miller b Codi Yusuf
2023,1343941,MICT v PR,PR,MICT,"Newlands, Cape Town",Cape Town,South Africa,MICT,2,HE van der Dussen,Rassie van der Dussen,8,3,9,0,1,266.66,False,True,{},,not out
